schema_version,snapshot_kind,scope,generated_at_utc,repo_head,repo_tree_state,generator_command,generator_script_sha256,release_checker_script_sha256,asset_manifest_sha256,source_provenance_sha256,claim_trace_sha256,paper_pdf_sha256,excluded_public_claims,manifest_category,relative_path,exists,git_status,size_bytes,sha256,snapshot_role,boundary_note
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,data/reference_integrity_audit.csv,true,??,9436,1f8e9c19963a5f3d3ac06b259100e4151551a619297c1a01e125e2608e0fefde,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,data/claim_gate_recode_template.csv,true,??,14386,361df2e476578ed50bc80ce81b4fe953c744fec92fb1dffb85790476bd57b026,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,data/claim_gate_recode_packet_manifest.csv,true,??,568,a74d41c0bd224a697affec5086d5e9759a32245885842174c1a7b192ba9de1f3,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,data/report_correctness_fault_injection.csv,true,??,4449,4c461f567969e410446cacc0ba166b77525f9cc48335c3b33d5159ffac41c852,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,data/source_provenance.csv,true,??,30604,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,figures/admitted_rows_metrics.pdf,true,M,2901,f9abb306f37310ac59bd61327ee84874b661150d8803c59b1cadb6b3398ca06c,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,figures/h2_output_cloud_controls.pdf,true,M,3677,e14e9a556268cbcac970d9f7527ebb8a6b3dd2349d641a03c9c78ec6943c12c1,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,figures/evidence_contract_pipeline.pdf,true,M,4553,eddad67969fea30f6ed108bc31500908962adcca669c34855e1f950ba12cc224,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,figures/artifact_gate_summary.pdf,true,M,3257,8e8eb3e373440eed8f510d16c7bd2830e95da6423c6670eca27a20d26a7158fc,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,figures/artifact_claim_support_summary.pdf,true,??,2788,b64ed762a0315864cb5550e7a2f954675b1ea1de84bc3a214192645226a21c20,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,generated,figures/false_promotion_exemplars.pdf,true,??,3603,e41d7f8391c4d1a032043f712a4250918d0d05ecd93a92ca4772708895e95126,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,data/negative_support_curated_metrics.csv,true,not-reported-by-git-status,371,925199ba88eae99bc36b97d7e0e1d887952a927de2ac063193530b8e1af68704,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,data/artifact_corpus_v1.csv,true,M,7019,6119b62882f5dc593396094b9daf68f438217a6ab0b5f9445b84640ffb12a027,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,data/artifact_corpus_fixed_search_20260526.csv,true,not-reported-by-git-status,8247,fd9acad412911a1cb0b779ac8f2df194496c228d954b977183bbf452e6fa5c49,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,data/artifact_corpus_broader_source_20260527.csv,true,??,4911,1df3127d73b79d286ae47efe2f1baa853d68470578f4d33bc622116c73e12011,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,data/artifact_corpus_targeted_artifact_links_20260527.csv,true,??,4159,bbfe50e85de4f7699a596fc6f771629ed73ac60e1b81f98cb7d320b882054f98,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,data/artifact_second_pass_label_review_20260526.csv,true,M,1687,f26f75275f8053e696fef85d31679f3cdf67cc143a779b7c445d2a4808f8a7d4,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,versions/direction-c-corpus-v1.md,true,M,7488,e50318b0aa438880a6a3aa605fa52b8d1d936f2d90fc1215a4cd33f04e045d5f,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,versions/direction-c-fixed-search-batch-20260526.md,true,M,8272,5f7b7fbfdb2adf44f4caeaf5b42a4390606691d807bf2649b6813d5eeded8f64,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,versions/direction-c-broader-source-pass-20260527.md,true,??,3545,c0d1a6805940db70018ffca89f2efe8b3612b3fa3188df59f683df9f5cf3c46e,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,versions/direction-c-targeted-artifact-link-pass-20260527.md,true,??,8044,d5c15ed7ae31023c6ee90c3b0a323e3a5fffac330354fbdb74057b03cf4bd024,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,curated,versions/direction-c-second-pass-label-review-20260526.md,true,M,3939,dfdf1b218c76d37f535775ed479945f731ac514b4576322d17819025bc7f4b7e,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,README.md,true,M,16736,543ad51caef16e53fec676185ca89b5e5d80072d9af66eaa04975abcb20a3c75,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,BUILD.md,true,M,13278,44d9190d7a24ced464263c6c1512619f133a927daa594285f1d13413cf9dfeb2,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,main.tex,true,M,46229,4e1e06e07142422959a32690538cb84e2f38f891dfe90591458d7ac25d1bcff4,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,refs.bib,true,M,11385,02941dbb262584e30ddd7a5205c07bb69da9b365987fefabf9944ef2e6dd38ef,local-review-packet-identity,local review snapshot only; not clean public release provenance
